start_node,end_node,np
529021,529022,0
531960,531070,2
403464,529007,0
523653,523115,0
518540,518049,0
518513,518048,0
523678,523679,0
523678,523118,0
517472,517188,0
517473,517189,0
517473,517190,0
523663,523117,0
532415,532394,0
532411,532396,0
532398,532392,0
532396,532170,0
532394,532170,0
532392,532415,0
532392,532411,0
532391,532392,0
532387,532389,0
532386,532388,0
532383,532387,0
532383,532386,0
532383,532382,0
532382,532177,0
532369,532371,0
532368,532369,0
532367,532368,0
532366,532367,0
532363,532180,0
532299,532174,0
532299,532173,0
532298,532174,0
532298,532173,0
532263,532175,0
532246,532368,0
532236,532166,0
532232,532222,0
532230,532246,0
532230,532236,0
532230,532232,0
532230,532166,0
532222,532166,0
532184,511198,0
532184,511195,0
532182,532184,0
532182,511194,0
532181,532182,1
532181,532182,2
532198,532195,1
532198,532199,2
532180,532195,0
532195,532185,0
532199,532164,0
532195,532199,0
532178,532176,0
532175,519560,0
532174,532263,0
532173,511229,0
532173,511227,0
532173,511193,0
532173,511192,0
532171,532172,2
532171,532172,1
532171,532417,0
532417,519552,0
532170,532174,0
532169,532170,2
532169,532170,1
532168,532389,0
532168,532388,0
532168,532383,0
532168,532178,0
532167,532168,2
532167,532168,1
532167,511220,0
532166,532398,0
532196,532166,0
532168,532196,0
532166,532391,0
532166,532383,2
532166,532383,1
532166,532371,0
532165,532167,0
532165,532166,2
532165,532166,1
532165,532166,4
532165,532166,3
532165,511220,0
532164,532366,0
531960,531070,1
532164,532363,0
532163,532164,1
521009,521021,0
521010,521608,0
521010,521609,0
521011,521609,0
521012,521014,0
521016,521614,0
521023,521022,0
521024,521618,0
521025,521618,0
521028,521602,0
521034,521032,0
521035,521033,0
521035,521603,0
521601,521602,0
521602,521027,0
521602,521029,0
521602,521610,0
521602,521611,0
521603,521034,0
521604,521603,0
521604,524686,0
521605,521601,0
521619,521601,0
521605,521606,0
521606,521023,0
521606,521024,0
521606,521025,0
521606,521027,0
521606,521602,0
521606,521618,0
523653,521622,0
521621,521605,0
521607,521621,0
521607,521608,0
521608,521011,0
521608,521012,0
521608,521016,0
521608,521021,0
521608,521022,0
521608,521618,0
511702,511201,0
511702,511202,0
511702,521611,0
521616,519563,0
521617,521028,0
521617,521029,0
521617,521032,0
521617,521033,0
521618,521009,0
521618,521014,0
523001,523002,0
523007,523008,0
523007,523011,0
523008,523677,0
523011,523012,0
523012,523665,0
523013,523014,0
523015,523105,0
523018,523020,0
523019,523022,0
523020,523021,0
523020,523024,0
523022,523023,0
523022,523661,0
523024,523661,0
523025,523017,0
523026,523025,0
523028,523664,0
523031,523103,0
523033,523030,0
523033,523102,0
523034,523102,0
523035,523036,0
523035,523103,0
523038,523039,0
523041,523058,0
523040,523041,0
523053,523028,0
523054,523056,0
523055,523057,0
523058,523111,0
523059,523060,0
523064,523061,0
523065,523066,0
523074,523114,0
523075,523076,0
523078,523081,0
523080,523077,0
523082,523083,0
523094,523091,0
523104,523013,0
523106,523002,0
523106,523007,0
523114,523076,0
523651,521607,0
523652,523651,6
523652,523651,5
523652,523653,1
523652,523653,3
523652,523653,7
523653,521615,0
523653,523001,1
523653,523001,2
523653,523030,0
523653,523031,0
523653,523107,0
523654,523034,0
523654,523036,0
523654,523037,0
523654,523038,0
523654,523040,0
523654,523041,2
523654,523041,1
523040,523043,0
523654,523072,0
523654,523073,0
523654,523077,0
523654,523078,0
523654,523110,0
523655,523654,2
523655,523654,1
523656,523089,0
523656,523090,0
523656,523091,0
523657,523080,0
523657,523081,0
523657,523082,0
523657,523086,0
523657,523094,0
523658,523070,0
523658,523071,0
523658,523072,0
523658,523073,0
523658,523074,0
523658,523075,0
523659,523044,0
523659,523067,0
523659,523070,0
523659,523071,0
523659,523084,0
523659,523085,0
523659,523110,0
523659,523111,0
523659,523112,0
523659,523113,0
523660,523064,0
523660,523065,0
523660,523068,0
523661,523044,0
523661,523046,0
523661,523053,0
523661,523054,0
523661,523055,0
523661,523659,0
523661,523671,2
523661,523671,1
523662,523652,0
523662,523655,0
523662,523661,2
523662,523661,1
523663,523652,0
523663,523662,2
523663,523662,1
523663,523669,0
523664,523026,0
523664,523027,0
523665,523015,0
523665,523016,0
523665,523017,0
523665,523018,0
523665,523019,0
523665,523104,0
523666,521609,0
523666,523039,0
523667,521609,0
523667,523037,0
523668,523086,0
523669,523662,0
523669,523670,1
523669,523670,2
523669,523673,0
523670,523059,0
523670,523061,0
523671,523059,0
523671,523069,0
523671,523112,0
523671,523113,0
523672,523066,0
523672,523067,0
523672,523068,0
523672,523083,0
523672,523084,0
523672,523659,0
523673,523672,0
523674,523089,0
523675,523676,2
523675,523678,0
523676,523663,0
523678,523663,1
524787,524718,0
524787,524719,0
524686,524787,0
524686,524719,0
524787,524720,0
524787,524723,0
524687,524688,0
524688,524696,2
524688,524696,1
524689,524697,0
524689,524698,1
524689,524698,2
524689,524699,0
524689,524704,1
524689,524704,2
524690,524698,2
524690,524698,1
524691,524704,2
524691,524704,1
524694,524687,3
524694,524687,2
524694,524687,1
524697,524700,0
524699,524702,0
524700,524701,2
524700,524701,1
524700,524702,2
524700,524702,1
524703,524708,0
524703,524785,0
524703,524717,0
524722,524780,0
524723,524780,0
524705,524690,1
524705,524690,2
524705,524690,3
524705,524721,0
524707,524696,0
524785,524705,0
524708,524785,0
524708,524705,0
524708,524709,0
524708,524715,0
524785,524715,0
524709,524716,0
524710,524695,1
524710,524695,2
524710,524714,0
524710,524786,0
524711,524694,2
524711,524694,1
524711,524710,1
524711,524710,2
524712,524707,0
524712,524710,2
524712,524710,1
524712,524774,2
524712,524774,1
524774,524711,1
524774,524711,2
524712,524771,0
524712,524772,0
524772,526752,0
524771,526751,0
524773,526780,0
524712,528853,0
524712,528855,0
524712,528865,0
524713,524703,0
524713,524712,3
524713,524712,1
524713,524712,2
524713,528860,0
532163,532164,2
524714,524691,0
524786,524691,0
524786,524785,0
524714,524708,0
524715,524689,3
524715,524689,2
524715,524689,1
524715,524689,4
524716,524700,1
524716,524700,2
519580,524717,0
519555,519580,0
524717,524686,0
524717,524787,0
524718,524716,0
524720,524705,0
524721,521604,0
524721,524722,0
526001,526006,0
526001,526007,0
526099,205280,0
526758,526106,0
526004,526009,0
526005,526009,0
526006,526004,0
526007,526005,0
526008,526001,0
526009,526002,0
526009,526003,0
526009,526010,0
526009,526011,0
526009,526015,0
526009,526016,0
526010,526012,0
526011,526013,0
526019,526021,0
526021,526108,1
526108,526022,1
526021,526108,2
526108,526022,2
526022,526023,1
526022,526023,2
526023,526028,1
526023,526029,2
526026,526023,1
526027,526023,2
526031,526042,0
526032,526042,0
526033,526008,3
526033,526031,1
526033,526032,2
526033,526034,0
526034,526001,4
526034,526012,0
526034,526013,0
526060,526104,0
526035,526037,2
526035,526037,1
526035,526061,0
526035,526062,0
526036,526065,0
526036,526066,0
526036,526069,0
526036,526070,0
526037,526090,0
526037,526091,0
526038,526050,0
526038,526078,0
526038,526080,0
526039,526096,0
526039,526097,0
526040,526101,0
526040,526073,0
526041,527824,1
526041,527824,2
526042,526024,0
526042,526025,0
526059,526103,0
526043,526002,0
526043,526019,0
526043,526044,0
526044,526003,0
526044,526020,0
526045,526098,0
526046,526052,0
526047,526052,0
526048,330901,0
526049,330964,0
526052,526053,0
526053,526054,0
526059,526757,0
526060,526757,0
526063,526036,0
526063,526061,0
526064,526036,0
526064,526062,0
526065,526067,0
526066,526068,0
526067,526041,0
526068,526041,0
526070,526071,0
526071,526040,0
526072,526040,0
526072,526069,0
526073,526051,0
526074,526040,0
526075,526040,0
526075,526076,0
526076,526078,0
526077,526074,0
526078,526077,0
526078,526079,0
526080,526079,0
526081,526037,0
526082,526037,0
526083,526081,0
526083,526085,0
526084,526082,0
526084,526085,0
526085,526086,0
526085,526088,0
526087,526038,0
526087,526086,0
526089,526038,0
526089,526088,0
526090,526091,0
526090,526039,0
526001,526009,0
526091,526039,0
526092,526037,0
526092,526094,0
526093,526037,0
526094,526039,0
526095,526039,0
526095,526093,0
526096,526048,0
526097,526049,0
526098,526052,0
524783,524784,0
524780,524783,0
524782,524690,0
524781,524782,0
524780,524781,0
524771,524773,0
524779,526772,0
524772,524779,0
526755,526756,0
526756,526034,3
526756,526034,2
526757,526035,1
526757,526035,2
526801,526761,1
526804,526762,2
526800,526801,1
526800,526804,2
526801,526804,0
526758,526059,0
526758,526060,0
526800,526806,0
526800,526805,0
526758,526778,1
526758,526778,2
526800,527801,1
526800,527801,2
526800,524717,0
526801,526778,1
526804,526778,2
526804,526777,0
526760,526762,2
526761,526762,0
526760,526761,1
526760,527809,0
526761,526036,1
526762,526036,2
526768,526037,2
526768,526762,0
526770,526040,2
526770,526040,1
526802,526803,0
526801,526802,0
526803,526085,1
526803,526085,2
526770,526761,1
526770,526762,2
526772,526042,1
526772,526042,2
526776,526043,3
526776,526757,0
526777,526044,2
526778,526755,3
526778,526772,4
524773,526756,0
526786,526035,0
526798,526756,1
526798,526757,1
526799,526757,2
526799,526772,2
527701,527702,0
527701,527819,0
527703,527832,0
527707,527815,0
527707,527821,0
527709,527832,0
527709,527738,0
527738,527833,0
527709,527819,0
527710,527713,0
527710,527821,0
527832,527711,0
527713,527824,0
527714,527715,0
527714,527808,0
527715,527824,0
527721,527815,0
527723,527824,0
527725,527824,0
527727,527721,0
527727,527832,0
527729,527703,0
527801,527802,3
527801,527802,4
527801,527802,5
527801,527803,2
527801,527803,1
527802,527717,0
527802,527718,0
527802,527720,0
527803,527834,0
527803,527828,2
527803,527828,1
523668,527835,0
527835,527717,0
527835,527718,0
527831,527838,0
527808,527722,0
527808,527723,0
527808,527725,0
527809,527808,3
527809,527808,1
527810,523660,0
527810,527716,0
527831,527823,0
527832,527706,0
527712,527822,0
527832,527712,0
527832,527716,0
527832,527719,0
527832,527728,0
527832,527812,2
527832,527812,1
527832,527833,0
527835,523674,0
527835,527804,0
527814,527809,0
527814,527815,2
527814,527815,1
527814,527828,1
527814,527828,2
527815,527720,0
527816,523678,0
527801,527813,0
527816,527813,5
527816,527814,4
527816,527814,3
527817,523660,0
527817,527719,0
527821,527722,0
527822,527711,0
527832,527740,0
527823,527822,0
527825,527702,0
527825,527819,0
527839,527802,0
528107,528851,0
528108,528851,0
528204,528242,0
528205,528241,0
528205,528243,0
528217,528305,0
528305,528212,0
528217,528218,0
528218,528219,0
528218,528856,0
528219,528856,0
528224,528225,0
528226,528407,0
528227,528414,0
528229,528304,0
528304,528213,0
528229,528219,0
528231,528501,0
528241,528858,0
528242,528858,0
528243,528858,0
528400,528845,0
528407,528408,0
528408,528415,0
528414,528408,0
528415,528500,0
528303,528501,0
528501,528503,0
528503,528504,0
528504,528519,0
528509,528847,0
528512,528232,0
528519,528509,0
528844,528856,0
528848,528863,0
528851,524701,0
528852,528107,0
528852,528108,0
528853,528852,1
528853,528852,2
528853,528862,0
528301,528857,0
528854,528857,2
528854,528857,1
528855,528844,0
528855,528856,0
528856,528223,0
528856,528302,0
528856,528231,0
528856,528232,0
528856,528503,0
528856,528504,0
528856,528512,0
528857,528212,0
528857,528213,0
528857,528861,2
528857,528861,1
528858,528224,0
528858,528226,0
528858,528227,0
528858,528400,0
528858,528846,0
528300,528844,0
528300,528848,0
528859,528848,0
528859,528853,0
528300,528301,0
528859,528854,0
528300,528862,0
528860,528300,0
528860,528859,0
528861,528204,0
528861,528205,0
528865,528853,0
529001,529002,0
529001,529005,0
529006,529884,0
529884,529005,0
529001,529008,0
529003,529001,0
529004,529002,0
529009,529002,0
529010,529011,0
529012,529867,1
529012,529867,2
529013,529008,0
529013,529009,0
529013,529010,0
529013,529014,0
529014,529011,0
529015,529012,0
529016,529887,0
529016,529902,0
529018,529902,0
529914,515365,0
529017,529914,0
529018,529888,0
529204,529206,0
529205,529207,0
529207,529215,0
529216,529218,0
529217,529218,0
529313,529314,0
529316,529317,0
529316,529322,0
529316,529868,0
529317,529868,0
529323,529347,0
529333,529334,0
529333,529898,0
529334,529335,0
529335,529336,0
529342,529897,0
529347,529206,0
529347,529215,0
529347,529307,0
529350,529336,0
529350,529869,0
529354,529891,0
529867,529016,0
529867,529018,0
529868,529321,0
529869,529003,0
529869,529004,0
529869,529204,0
529869,529205,0
529870,408526,0
529870,529894,0
529871,529346,0
529872,529874,1
529872,529875,2
529872,529874,2
529874,529875,2
529872,529876,0
529872,529893,0
529873,529218,1
529873,529218,2
529873,529869,2
529873,529869,1
529874,529875,1
529875,529876,0
529877,529321,0
529877,529866,0
529878,529882,0
529878,529885,0
529878,529894,0
529879,529307,0
529879,529913,0
529913,529323,0
529879,529898,0
529880,516401,0
529880,529885,2
529880,529885,1
529900,529903,3
529881,529879,0
529881,529883,0
529882,529313,0
529882,529322,0
529883,529017,1
529883,529017,2
529885,529881,2
529885,529881,1
529885,529896,0
529886,529868,0
529903,529872,0
529903,529890,0
529903,529893,0
529903,529889,0
529903,529346,0
529890,529869,2
529890,529869,3
529890,529872,0
529890,529875,0
529891,408701,0
529874,529013,0
510626,510627,2
510646,510924,0
510646,510923,0
510626,510628,1
510006,510626,0
510671,510672,0
510646,510626,0
510627,510622,0
510627,510411,0
510628,510623,0
510628,510272,0
510628,510872,0
510035,510397,0
526015,526014,0
526030,526018,0
526014,526018,0
526020,526021,0
526019,526014,0
526016,526014,0
526014,526017,0
526020,526030,0
510256,510668,0
510668,510253,0
510003,510384,0
510004,510009,0
510004,510010,0
510004,510032,0
510004,510022,0
510009,510012,0
510010,510013,0
510015,510017,0
510016,510017,0
510015,510281,0
510015,510274,0
510016,510282,0
510016,510873,0
510655,510014,0
510956,510018,0
510019,510215,0
510017,510475,0
510480,510017,0
510302,510003,0
510701,510630,0
510786,510545,1
510786,510545,2
510773,510273,0
510280,510692,0
510279,510763,0
510683,510695,0
510694,510693,0
510711,510692,0
510699,510711,0
510765,510018,0
510695,510019,0
510215,510430,0
510643,510474,0
510644,510645,0
510624,510474,0
510625,510645,0
510474,510479,0
510458,510642,0
510464,510642,0
510952,510432,0
510767,510766,0
510885,510766,0
510710,510346,0
510710,510690,0
510710,510569,1
510227,510702,0
510702,510423,0
510380,510690,0
510787,510311,0
510697,510787,0
510222,510697,0
510767,510570,2
510646,510926,0
510845,510993,0
510845,510925,0
510788,510926,0
510647,510924,0
510984,510653,0
510983,510652,0
510982,510647,0
510981,510648,0
510648,510923,0
510882,510615,0
510881,510374,0
510788,510612,0
510788,510619,0
510768,510885,0
510712,510770,0
510767,510347,0
510450,510433,0
510451,510433,0
510313,510507,0
510218,510437,0
510711,510857,0
510994,510996,2
510994,510996,1
510995,510479,0
510314,510515,0
510630,510631,0
510219,510436,0
510856,510858,0
510007,510941,0
510307,510492,0
510309,510508,0
510646,510925,0
510875,510489,3
510007,510919,0
510302,510493,0
510876,510489,4
510320,510506,2
510320,510506,1
510400,510572,0
510398,510571,0
510383,510973,0
510972,510573,0
510972,510974,0
510973,510573,0
510973,510975,0
510384,510972,0
510386,510592,0
510386,510593,0
510814,510819,0
510814,510514,0
510814,510521,0
510968,510546,2
510968,510546,1
510008,510969,0
510908,510909,0
510673,510910,0
510911,510910,0
510673,510912,0
510913,510912,0
510673,510914,0
510915,510914,0
510673,510916,0
510917,510916,0
510918,510911,0
510918,510913,0
510918,510915,0
510918,510917,0
510817,510919,0
510919,510920,0
510270,510922,0
510921,510922,0
510008,510966,0
510639,510909,0
510639,510907,0
510491,510908,0
510491,510907,0
510476,510907,0
510008,510864,0
510469,510468,0
510015,510016,0
510818,510419,0
510818,510430,0
510819,510429,0
510471,510479,0
510011,510108,1
510551,510814,0
510833,510446,0
510832,510441,0
510506,510851,0
510820,510476,2
510820,510476,1
510675,510821,0
510548,510821,0
510834,510675,0
510837,510571,0
510818,510420,0
510828,510861,0
510841,510839,0
510555,510554,0
510422,510855,0
510421,510855,0
510493,510861,0
510843,510553,0
510844,510480,0
510844,510862,0
510862,510480,2
510862,510480,1
510830,510520,1
510830,510520,2
510513,510516,0
510836,510522,0
510852,510522,1
510852,510522,2
510524,510848,0
510551,510837,0
510486,510849,0
510825,510849,0
510008,510850,2
510008,510850,1
510001,510002,0
510484,510820,0
510485,510604,0
510836,510521,0
510496,510596,1
510496,510596,2
510815,510445,0
510489,510849,1
510489,510849,2
510854,510541,0
510532,510864,0
510292,510876,0
510309,510399,0
510905,510399,0
510905,510323,0
510906,510400,0
510906,510324,0
510348,510867,0
510867,510958,0
510868,510643,0
510869,510644,0
510868,510920,0
510944,510869,0
510387,510868,0
510386,510869,0
510604,510591,0
510315,510354,0
510387,510411,0
510387,510291,0
510949,510375,0
510228,510376,0
510251,510384,0
510252,510390,0
510253,510391,0
510250,510390,0
510625,510624,0
510822,510328,0
510822,510827,0
510822,510653,0
510519,510572,0
510399,510398,0
510397,510400,0
510908,510969,0
510965,510963,0
510594,510964,0
510594,510835,0
510393,510594,3
510507,510829,0
510507,510515,0
510515,510851,0
510562,510568,0
510560,510581,0
510577,510567,0
510561,510582,0
510501,510494,0
