number,name
1000026,ПС 220 кВ Левобе
1000027,ПС 220 кВ Зелена
1000028,ПС 220 кВ Зелена
1000029,ПС 220 кВ Левобе
1000030,ПС 110 кВ Кемчуг
1002044,ПС 110 кВ НПС Ке
1002045,ПС 110 кВ Козуль
1000031,ПС 110 кВ Ачинск
1000032,ПС 110 кВ Городс
1000033,Назаровская ГРЭС
1000034,Назаровская ГРЭС
1000037,Назаровская ГРЭС
1000039,ПС 1150 кВ Итатс
1000040,Назаровская ГРЭС
1000041,Назаровская ГРЭС
1000042,ПС 220 кВ Ужур
1000043,ПС 220 кВ Ирбинс
1000044,ПС 110 кВ Решоты
1000046,ПС 220 кВ Минуси
1000047,ПС 220 кВ Крупск
1000048,ПС 220 кВ Кураги
1000049,ПС 220 кВ Кошурн
1000050,ПС 220 кВ Щетинк
1000051,ПС 220 кВ Крол т
1000052,ПС 220 кВ Мана т
1000053,ПС 220 кВ Кравче
1000054,ПС 220 кВ Саянск
1000055,ПС 220 кВ Саянск
1000056,ПС 220 кВ КИСК С
1000057,ПС 220 кВ Красна
1000058,ПС 220 кВ Красна
1000059,ПС 220 кВ Троицк
1000061,ПС 220 кВ Шарыпо
1000060,ПС 220 кВ Рассве
1000062,ТЭЦ РУСАЛ Ачинск
1000063,ПС 220 кВ Минуси
1000064,ПС 110 кВ Каштан
1000069,ПС 110 кВ Гидрос
1002013,Красноярская ГЭС
1002031,Красноярская ГЭС
1002032,Красноярская ГЭС
1002033,Красноярская ГЭС
1002034,Красноярская ГЭС
1002014,ПС 110 кВ Гидрос
1000074,ПС 220 кВ Шушенс
1002020,ПС 500 кВ Енисей
1002021,ПС 500 кВ Енисей
1002024,ПС 220 кВ БоАЗ
1002074,ПС 220 кВ Ергаки
1000075,ПС 220 кВ Кызылс
1000076,ПС 220 кВ Кызылс
1000077,ПС 220 кВ Туран
1000078,ПС 220 кВ Ак-Дов
1002076,ПС 110 кВ Городс
1002077,ПС 110 кВ Городс
1002078,ПС 110 кВ Шагона
1000079,ПС 220 кВ Дивног
1000080,ПС 220 кВ Дивног
1000081,ПС 220 кВ Правоб
1000082,Красноярская ТЭЦ
1000083,Красноярская ТЭЦ
1002015,Красноярская ТЭЦ
1000084,ПС 220 кВ Новокр
1000085,ПС 220 кВ Абалак
1002025,ПС 220 кВ Абалак
1002026,ПС 110 кВ Больша
1002027,ПС 110 кВ Больша
1002028,ПС 110 кВ Миндер
1002029,отпайка С-226/С-
1002030,ПС 220 кВ КИСК С
1000086,ПС 110 кВ Канска
1000087,ПС 220 кВ РП КТМ
1000088,ПС 110 кВ ХБХ
1000089,ПС 220 кВ Кодинс
1000090,ПС 220 кВ Октябр
1000091,ПС 220 кВ Октябр
1000092,ПС 220 кВ Заводс
1000093,ПС 220 кВ Заводс
1000094,ПС 220 кВ Ачинск
1000095,ПС 220 кВ Ачинск
1000096,ПС 220 кВ Центр
1000097,ПС 220 кВ Центр
1000098,ПС 220 кВ Чадан
1000099,ПС 220 кВ Чадан
1000995,ПС 110 кВ Уланго
1002002,Богучанская ГЭС
1002038,Богучанская ГЭС
1002039,Богучанская ГЭС
1002003,ПС 500 кВ Ангара
1002004,ПС 500 кВ Ангара
1002005,ПС 220 кВ Прианг
1002006,ПС 220 кВ Прианг
1002007,ПС 220 кВ Раздол
1002008,ПС 220 кВ Горевс
1002009,Богучанская ГЭС
1002011,ПС 220 кВ Раздол
1000003,Назаровская ГРЭС
1002049,Юго-Западная (2
1002048,Юго-Западная (1
1002101,ПС 110 кВ Чунояр
1002096,ПС 110 кВ Чунояр
1002036,ПС 220 кВ ЦРП-22
1000022,ПС 220 кВ ЦРП-22
1002019,ПС 500 кВ Енисей
1006050,ПС 220 кВ ЦРП-22
1006051,ПС 220 кВ ЦРП-22
1006052,ПС 220 кВ ЦРП-22
1006053,ПС 220 кВ ЦРП-22
1006054,ПС 220 кВ ЦРП-22
1006055,ПС 220 кВ ЦРП-22
1006056,ПС 220 кВ ЦРП-22
1006057,ПС 220 кВ ЦРП-22
1006058,ПС 220 кВ ЦРП-22
1006059,ПС 220 кВ ЦРП-22
1006060,ПС 220 кВ ЦРП-22
1000070,ПС 220 кВ ЦРП-22
1002035,ПС 500 кВ Енисей
1006061,ПС 220 кВ ЦРП-22
1006062,ПС 220 кВ ЦРП-22
1006063,ПС 220 кВ ЦРП-22
1006064,ПС 220 кВ ЦРП-22
1000892,ПС 220 кВ Мамака
1000893,ПС 220 кВ Мамака
1002103,ПС 220 кВ Сухой
1002102,ПС 220 кВ Сухой
1002107,ПС 110 кВ Вачинс
1002106,ПС 110 кВ Вернин
1002105,ПС 110 кВ Кропот
1002104,ПС 110 кВ Артемо
1006113,БрАЗ от ПС Опорн
1006112,БрАЗ от II СШ 2
1006111,БрАЗ от I СШ 2 с
1006110,БрАЗ от II СШ 1
1006109,БрАЗ от I СШ 1 с
1006108,Братская ГЭС  2А
1006107,Братская ГЭС ср.
1006106,Братская ГЭС  1А
1006105,Братская ГЭС ср.
1006049,Братская ГЭС В-2
1006048,Братская ГЭС В-2
1006047,Братская ГЭС В-2
1006046,Братская ГЭС В-2
1006045,Братская ГЭС В-2
1006044,Братская ГЭС В-2
1006043,Братская ГЭС В-2
1006042,Братская ГЭС В-Б
1006041,Братская ГЭС II
1006040,Братская ГЭС II
1006039,Братская ГЭС 2АТ
1006038,Братская ГЭС 1АТ
1006037,Братская ГЭС 18Г
1006036,Братская ГЭС 17Г
1006035,Братская ГЭС 16Г
1006034,Братская ГЭС 15Г
1006033,Братская ГЭС 14Г
1006032,Братская ГЭС 13Г
1006031,Братская ГЭС 12Г
1006030,Братская ГЭС 11Г
1006029,Братская ГЭС  10
1006028,Братская ГЭС 9ГГ
1006021,Братская ГЭС В-2
1000894,РП 110 кВ Полюс
1005006,ПС 220 кВ Пеледу
1005007,ПС 220 кВ НПС-11
1005004,ПС 220 кВ Пеледу
1002141,Иркутской ТЭЦ-10
1002140,Иркутской ТЭЦ-10
1002139,Иркутской ТЭЦ-10
1002138,Иркутской ТЭЦ-10
1002137,Иркутской ТЭЦ-10
1002136,Иркутской ТЭЦ-10
1002135,Иркутская ТЭЦ-10
1002145,ПС 110 кВ Качуг
1002144,ПС 110 кВ Новая
1002143,ПС 110 кВ Лесоза
1002142,ПС 110 кВ Лесоза
1000883,ПС 110 кВ Тайшет
1000864,ПС 110 кВ Худоел
1000863,ПС 110 кВ Водопа
1000862,ПС 110 кВ ВРЗ
1000861,ПС 110 кВ Силика
1000830,ПС 110 кВ Чуна т
1000829,ПС 110 кВ Чуна
1000828,ПС 110 кВ Чукша
1000810,ПС 110 кВ Огневк
1000808,"ПС 110 кВ МПС, П"
1000804,ПС 110 кВ Турма
1000199,ПС 110 кВ Мальта
1000198,ПС 110 кВ Белоре
1000194,ПС 110 кВ Андриа
1000193,ПС 110 кВ Подкам
1000187,ПС 110 кВ Рассох
1000186,ПС 110 кВ Большо
1000185,ПС 110кВ Баяндай
1000181,ПС 500 кВ Иркутс
1000180,ПС 500 кВ Иркутс
1000177,отп. на ПС 110 к
1000176,ПС 110кВ Цемзаво
1000168,ПС 110 кВ Кутули
1000167,ПС 110 кВ Забиту
1000166,ПС 110 кВ Бахтай
1000165,ПС 110 кВ Новону
1000162,ПС 110 кВ Балага
1000161,ПС 110 кВ Залари
1000160,ПС 110 кВ Заря
1000159,ПС 110 кВ Солеру
1000157,отп. на ПС 110 к
1000155,ПС 110кВ Головин
1000154,ПС 110 кВ Делюр
1000153,ПС 110кВ Зима
1000147,ПС 110 кВ Харик
1000146,ПС 110 кВ Куйтун
1000144,ПС 110 кВ Тулюшк
1000142,ПС 500 кВ Иркутс
1000132,ПС 500 кВ Иркутс
1000130,ПС 500 кВ Иркутс
1000126,ПС 500 кВ Иркутс
1000120,ПС 500 кВ Иркутс
1000119,ПС 500 кВ Иркутс
1000118,ПС 500 кВ Иркутс
1000116,ПС 500 кВ Иркутс
1000112,ПС 500 кВ Иркутс
1000104,ПС 500 кВ Иркутс
1000103,ПС 500 кВ Иркутс
1000102,ПС 500 кВ Иркутс
1000101,ПС 500 кВ Иркутс
1000100,ПС 500 кВ Иркутс
1000880,ПС 220 кВ НПС-9
1000879,ПС 220 кВ НПС-8
1000878,ПС 220 кВ НПС-7
1000874,Транснефтьэнерго
1000875,ПС 500 кВ Усть-К
1000890,Мамаканская ГЭС
1000107,ПС 220 кВ Шелехо
1000108,ПС 220 кВ Шелехо
1000109,ПС 500 кВ Ключи
1000110,ПС 500 кВ Ключи
1000111,ПС 500 кВ Ключи
1000113,ПС 500 кВ Иркутс
1000114,ПС 500 кВ Иркутс
1000115,Отп. ИТЭЦ-11
1000117,Иркутская ТЭЦ-11
1000121,Иркутская ТЭЦ-11
1000122,ПС 110 кВ Урик
1000123,ПС 220 кВ НПС-4
1000124,ПС 220 кВ Бытова
1000125,ПС 220 кВ Бытова
1000127,ПС 500 кВ Иркутс
1000128,ПС 220 кВ Байкал
1000129,ПС 220 кВ Байкал
1002130,ПС 220 кВ Восточ
1002131,ПС 220 кВ Восточ
1000899,ПС 110 кВ Шеберт
1000898,ПС 110 кВ Тайшет
1000877,ПС 220 кВ НПС-6
1000897,ПС 110 кВ Нижнеу
1000895,Витимэнергосбыт
1000896,ПС 110 кВ Замзор
1000106,ПС 500 кВ Иркутс
1000105,ПС 500 кВ Иркутс
1000889,ПС 500 кВ Тайшет
1002149,Иркутская ТЭЦ-9
1002801,ПС 500 кВ Тайшет
1000888,ПС 500 кВ Тайшет
1000887,ПС 500 кВ Тайшет
1000886,ПС 500 кВ Тайшет
1000885,ПС 110 кВ Новочу
1000884,ПС 500 кВ Тайшет
1000882,ПС 220 кВ Таежна
1000881,ПС 220 кВ Таежна
1000860,ПС 220 кВ Коршун
1000855,ПС 220 кВ Лена С
1000854,ПС 220 кВ Лена С
1000850,ПС 220 кВ Коршун
1000846,отп. на ПС 220 к
1000845,ПС 220 кВ Падунс
1000844,ПС 220 кВ Заводс
1000843,ПС 110 кВ Гидрос
1000842,ПС 220 кВ Падунс
1002811,ПС 110 кВ Инкуба
1002812,ПС 110 кВ Западн
1002813,ПС 110 кВ Северн
1002814,ПС 110 кВ Северн
1002815,ПС 110 кВ Городс
1002816,ПС 110 кВ Городс
1002817,ПС 110 кВ Черная
1002818,ПС 110 кВ Черная
1002819,ПС 110 кВ Видим
1002820,ПС 110 кВ Видим
1002821,ПС 110 кВ Кежемс
1002822,ПС 110 кВ Кежемс
1002823,ПС 110 кВ Зяба Т
1002837,ПС 110 кВ Хребто
1002836,ПС 110 кВ Хребто
1002835,ПС 110 кВ Семиго
1002834,ПС 110 кВ Семиго
1002833,ПС 110 кВ Ручей
1002832,ПС 110 кВ Ручей
1002831,ПС 110 кВ Усть-К
1002830,ПС 110 кВ Усть-К
1002824,ПС 110 кВ Зяба Т
1000841,ПС 220 кВ Заводс
1000840,ПС 220 кВ Заводс
1000839,ПС 220 кВ Рудног
1000838,ПС 220 кВ Тубинс
1000837,ПС 220 кВ Тубинс
1000045,ПС 110 кВ Бирюса
1000836,ПС 220 кВ Кунерм
1000835,ПС 220 кВ Улькан
1000876,ПС 500 кВ Усть-К
1000834,ПС 220 кВ Киренг
1000833,ПС 220 кВ Звездн
1000832,ПС 220 кВ Ния
1000831,ПС 220 кВ Якурим
1000827,Седановский ПП 2
1000821,Усть-Илимская ГЭ
1000824,Усть-Илимская ГЭ
1000822,Усть-Илимская ГЭ
1006016,Усть-Илимская ГЭ
1006011,Усть-Илимская ГЭ
1006006,Усть-Илимская ГЭ
1006017,Усть-Илимская ГЭ
1006015,Усть-Илимская ГЭ
1006012,Усть-Илимская ГЭ
1006010,Усть-Илимская ГЭ
1006007,Усть-Илимская ГЭ
1006005,Усть-Илимская ГЭ
1006004,Усть-Илимская ГЭ
1006003,Усть-Илимская ГЭ
1006001,Усть-Илимская ГЭ
1005008,ПС 110 кВ Витим
1005100,ВЭ КМА-Энергосбы
1005102,ПС 220 кВ Удокан
1005101,ПС 220 кВ Блужда
1006000,Усть-Илимская ГЭ
1000816,ПС 220 кВ Опорна
1000815,ПС 220 кВ Опорна
1000817,Иркутская ТЭЦ-6
1000814,ПС 220 кВ БЛПК С
1000813,ПС 220 кВ БЛПК С
1000812,Отп. ВЛ233
1000811,ПС 220 кВ БрАЗ 5
1000819,Братская ГЭС I С
1000807,ПС 220 кВ Пурсей
1000818,Братская ГЭС I С
1000809,ПС 220 кВ Пурсей
1000806,Братский ПП 500
1000805,Братская ГЭС СШ
1000803,ПС 500 кВ Озерна
1000802,ПС 500 кВ Озерна
1000009,Братский ПП 500
1000801,Братский ПП 500
1000197,"""ПС 220 кВ БЦБК"
1000196,ПС 220 кВ Слюдян
1000195,ПС 220 кВ Слюдян
1000192,ПС 110 кВ Усть-О
1000191,ПС 220 кВ Правоб
1000190,ПС 220 кВ Правоб
1000189,ПС 220 кВ Левобе
1000188,ПС 220 кВ Левобе
1000184,ПС 220 кВ УП-15
1000183,ПС 220 кВ УП-15
1000182,ПС 500 кВ Иркутс
1000179,Иркутская ГЭС СШ
1000178,Иркутская ГЭС СШ
1000175,ПС 220 кВ Шелехо
1000174,Ново-Иркутская Т
1000173,ПС 220 кВ Шелехо
1000172,Отп. Н-Лен
1000171,Иркутская ТЭЦ-10
1000170,ПС 220 кВ Ново-Л
1000169,ПС 110 кВ Оса
1000164,ПС 220 кВ Черемх
1000163,ПС 220 кВ Черемх
1000158,ПС 500 кВ Ново-З
1000156,Ново-Зиминская Т
1000152,ПС 500 кВ Ново-З
1000151,ПС 500 кВ Тулун
1000150,ПС 500 кВ Тулун
1000149,ПС 220 кВ Покосн
1000148,Отп. БПП
1000145,Иркутская ТЭЦ-9
1000143,Участок №1 Иркут
1000141,ПС 500 кВ Иркутс
1000140,ПС 500 кВ Иркутс
1000139,ПС 500 кВ Иркутс
1000138,ПС 500 кВ Иркутс
1000137,ПС 500 кВ Ново-З
1000136,УПК Тыреть 500 к
1000135,ПС 500 кВ Тулун
1000134,УПК Тыреть 500 к
1000133,ПС 500 кВ Иркутс
1000131,ПС 500 кВ Иркутс
1002134,ПС 220 кВ Байкал
1002133,ПС 220 кВ Восточ
1002132,ПС 220 кВ Восточ
1006406,ПС 500 кВ Озерна
1006348,ПС 500 кВ Озерна
1006347,ПС 500 кВ Озерна
1006346,ПС 500 кВ Озерна
1006345,ПС 500 кВ Озерна
1006344,ПС 500 кВ Озерна
1006343,ПС 500 кВ Озерна
1006338,ПС 500 кВ Озерна
1006337,ПС 500 кВ Озерна
1006336,ПС 500 кВ Озерна
1006335,ПС 500 кВ Озерна
1006334,ПС 500 кВ Озерна
1006333,ПС 500 кВ Озерна
1006342,ПС 500 кВ Озерна
1006341,ПС 500 кВ Озерна
1006340,ПС 500 кВ Озерна
1006339,ПС 500 кВ Озерна
1000920,ПС 220 кВ Горячи
1000921,ПС 220 кВ Горячи
1000990,ПС 220 кВ Дархан
1000967,ПС 110 кВ Гусино
1000966,ПС 220 кВ Районн
1000963,ПС 220 кВ Селенд
1000962,ПС 220 кВ Саган-
1000901,ПС 220 кВ Северн
1000903,ПС 220 кВ Северн
1000904,ПС 220 кВ Селенг
1000961,ПС 220 кВ Селенд
1000906,ПС 220 кВ Выдpин
1000907,ПС 220 кВ Переём
1000908,ПС 220 кВ Переём
1000909,ПС 220 кВ Мысова
1000910,ПС 220 кВ Посоль
1000911,ПС 220 кВ Селенг
1000912,ПС 220 кВ Татаур
1000913,ПС 220 кВ Районн
1000914,ПС 220 кВ Заигра
1000915,ПС 220 кВ Новоил
1000916,ПС 220 кВ Кижа
1000917,ПС 220 кВ Селенг
1000918,ПС 220 кВ Татаур
1000919,ПС 220 кВ Районн
1000923,Улан-Удэнская ТЭ
1006075,Гусиноозерская Г
1006074,Гусиноозерская Г
1006080,Гусиноозерская Г
1006079,Гусиноозерская Г
1006090,Гусиноозерская Г
1006089,Гусиноозерская Г
1006088,Гусиноозерская Г
1006087,Гусиноозерская Г
1006086,Гусиноозерская Г
1006085,Гусиноозерская Г
1006094,Гусиноозерская Г
1006093,Гусиноозерская Г
1006092,Гусиноозерская Г
1006091,Гусиноозерская Г
1006084,Гусиноозерская Г
1006083,Гусиноозерская Г
1006082,Гусиноозерская Г
1006081,Гусиноозерская Г
1006078,Гусиноозерская Г
1006077,Гусиноозерская Г
1006076,Гусиноозерская Г
1006073,Гусиноозерская Г
1006072,Гусиноозерская Г
1006071,Гусиноозерская Г
1006070,Гусиноозерская Г
1006069,Гусиноозерская Г
1006068,Гусиноозерская Г
1000927,Гусиноозерская Г
1000930,Гусиноозерская Г
1000929,Гусиноозерская Г
1000931,ПС 220 кВ Дабан
1000932,ПС 220 кВ Северо
1000933,ПС 220 кВ Ангоя
1000934,ПС 220 кВ Кичера
1000935,ПС 220 кВ Новый
1000936,ПС 220 кВ Ангара
1000937,ПС 220 кВ Янчука
1000938,ПС 220 кВ Окусик
1000939,ПС 220 кВ Перева
1000940,ПС 220 кВ Таксим
1000941,ПС 220 кВ Таксим
1000942,ПС 220 кВ Таксим
1000943,ПС 220 кВ Таксим
1000944,ПС 220 кВ Таксим
1000958,ПС 110 кВ Бичура
1000957,ПС 110 кВ Окино-
1000956,ПС 110 кВ Кяхта
1000955,ПС 110 кВ Кяхта
1000954,ПС 110 кВ Харанх
1000953,ПС 110 кВ Джида
1000952,ПС 110 кВ Медвед
1000951,Улан-Удэнская ТЭ
1000950,отп. на ПС 110 к
1000949,отп. на ПС 110 к
1000959,ПС 220 кВ Мухорш
1000960,ПС 220 кВ Мухорш
1000980,ПС 110 кВ Зун-Му
1000905,ПС 220 кВ Байкал
1005001,Хани (Якутия)
1001145,ПС 220 кВ Чара
1001191,ПС 220 кВ Могоча
1001102,ПС 220 кВ Быстри
1005003,Хани (Амур)
1004999,СН_СистНБ
1004998,СН_БГЭС500
1004997,СН_БГЭС220
1004996,СН_НТЭЦ-5
1004995,СН_ТУГРЭС
1004994,СН_БрИр
1004993,СН_ГОГРЭС
1004992,СН_БурЧит
1004990,СН_СП Омска
1004989,СН_ББУ
1005000,Ерофей Павлович
1001197,ПС 110 кВ Нерчин
1001196,ПС 110 кВ Черныш
1001195,ПС 110 кВ Жиреке
1001194,ПС 110 кВ Аксено
1001189,ПС 220 кВ Аячи
1001193,ПС 110 кВ Ксенье
1001188,ПС 220 кВ Амазар
1001187,ПС 220 кВ Чичатк
1001186,ПС 220 кВ Семиоз
1001192,ПС 110 кВ Давенд
1001185,ПС 220 кВ Могоча
1001164,Харанорская ГРЭС
1001184,Харанорская ГРЭС
1001182,Харанорская ГРЭС
1001181,Харанорская ГРЭС
1001180,Харанорская ГРЭС
1001183,ПС 220 кВ Маккав
1001179,ПС 220 кВ Маккав
1001178,ПС 220 кВ Маккав
1001151,ПС 220 кВ Шерлов
1001150,ПС 220 кВ Шерлов
1001177,ПС 220 кВ Шилка
1001176,ПС 220 кВ Размах
1001175,ПС 220 кВ Урульг
1001174,ПС 110 кВ Орловс
1001149,ПС 220 кВ Холбон
1001173,ПС 220 кВ Карымс
1001172,ПС 220 кВ Дарасу
1001171,ПС 220 кВ Новая
1001170,ПС 220 кВ Чита-1
1001198,ПС 110 кВ Харано
1001190,ПС 110 кВ Борзя
1001157,ПС 110 кВ Даурия
1001169,ПС 110 кВ Забайк
1001167,Приаргунская ТЭЦ
1001166,ПС 220 кВ ЦРП ПП
1001148,ПС 110 кВ Балей
1001165,ПС 220 кВ ЦРП ПП
1001163,ТЭЦ ППГХО шгн
1001162,ТЭЦ ППГХО СШ 110
1001161,ПС 110 кВ Кличка
1001160,ПС 110 кВ Акатуй
1001159,ПС 110 кВ Вершин
1001158,ПС 110 кВ Шелопу
1001147,ПС 110 кВ Каланг
1001156,ПС 220 кВ Могоча
1001155,ПС 220 кВ Могоча
1001154,ПС 220 кВ Могоча
1001153,ПС 220 кВ Могоча
1001152,ПС 220 кВ Холбон
